Name;Category;Price;NetPrice;DeliveryTime;DeliveryCost;Description;Url
Tok Samsung A310F Galaxy A3 (2016) szilikon hátlap - Jelly Flash - fekete;Telefon hátlapok > Jelly > Jelly Flash > Samsung;26467;20840;6;990;;http://tesztbolt.hu/HF-PT-3008/Samsung-A310F-Galaxy-A3-2016-szilikon-hatlap-Jelly
LG L70 D320N képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > LG;6116;4816;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-551/LG-L70-D320N-kepernyovedo-folia-2-db-csomag-Crysta
Samsung SM-G928 Galaxy S6 Edge+ képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD) (csak a vízszintes felületre);Képernyővédő fóliák és üvegek > Samsung;28582;22506;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat a kijelző kétoldali ívelt részét a fólia nem fedi le 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-810/Samsung-SM-G928-Galaxy-S6-Edge-kepernyovedo-folia
Tok Slim Flip bőrtok - Samsung S5300 Galaxy Pocket - fekete;Tokok és táskák > Slim Flip > Samsung;38995;30705;6;990;;http://tesztbolt.hu/HF-PT-603/Slim-Flip-bortok-Samsung-S5300-Galaxy-Pocket-feket
Tok Apple iPhone 6/6S hátlap Swarovski kristály díszitéssel - Comma Crystal Camelia - white diamond;Telefon hátlapok > Comma > iPhone 6/6S;35180;27701;6;990;;http://tesztbolt.hu/HF-ST979263/Apple-iPhone-6-6S-hatlap-Swarovski-kristaly-diszit
Tok VALENTA POCKET MALTA S01 univerzális bőrtok - Apple iPhone 3G/3GS/Samsung i8000 Omnia II/Nokia N8 - fehér;Tokok és táskák > Valenta tokok;20358;16030;6;990;;http://tesztbolt.hu/HF-VA411453/VALENTA-POCKET-MALTA-S01-univerzalis-bortok-Apple
Tok Huawei P10 Plus szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Huawei;32097;25273;6;990;;http://tesztbolt.hu/HF-PT-3879/Huawei-P10-Plus-szilikon-hatlap-Ultra-Slim-03-mm-t
Tok MAGNET SLIM univerzális tok - LG KP500 Cookie/GT 540 Optimus/SE. Xperia X8/Sams. S3650 Corby/i5800 Galaxy 3 - fekete;Tokok és táskák > Magnet Slim tokok;41116;32375;6;990;;http://tesztbolt.hu/HF-DZ-055/MAGNET-SLIM-univerzalis-tok-LG-KP500-Cookie-GT-540
Tok Samsung G930F Galaxy S7 oldalra nyíló flipes tok - Nillkin Sparkle - pink;Tokok és táskák > Nillkin > Nillkin Sparkle > Samsung;49700;39134;6;990;A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.;http://tesztbolt.hu/HF-NL115187/Samsung-G930F-Galaxy-S7-oldalra-nyilo-flipes-tok-N
USB Type-C - USB Type-C adat- és töltőkábel - Fontastic Type-C 2.0 - fekete;Adatátvitel/Audio > USB Adatkábelek > USB Type-C;21124;16633;6;990;A kábel hossza 1 m.;http://tesztbolt.hu/HF-BS-433/USB-Type-C-USB-Type-C-adat-es-toltokabel-Fontastic
Tok Apple iPhone 6 flipes tok - Kalaideng Iceland 2 Series View Cover - turquoise blue;Tokok és táskák > Kalaideng tokok > Apple;6519;5133;6;990;;http://tesztbolt.hu/HF-KD-0264/Apple-iPhone-6-flipes-tok-Kalaideng-Iceland-2-Seri
Tok Samsung A310F Galaxy A3 (2016) szilikon hátlap - Jelly Flash - bordó;Telefon hátlapok > Jelly > Jelly Flash > Samsung;10580;8331;6;990;;http://tesztbolt.hu/HF-PT-3009/Samsung-A310F-Galaxy-A3-2016-szilikon-hatlap-Jelly
Micro USB - OTG USB kábel - fekete;Adatátvitel/Audio > USB Adatkábelek > Univerzális;37901;29843;6;990;;http://tesztbolt.hu/HF-HD-CC46/Micro-USB-OTG-USB-kabel-fekete
Samsung A520F Galaxy A5 (2017) üveg képernyővédő fólia - 1 db/csomag (Tempered Glass) - transparent - 3D FULL teljes képernyős;Képernyővédő fóliák és üvegek > Samsung;44204;34806;6;990;A felrakásból adódó hibákért semmilyen felelősséget nem vállalunk! HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak.;http://tesztbolt.hu/HF-PT-3744/Samsung-A520F-Galaxy-A5-2017-uveg-kepernyovedo-fol
Tok Samsung i9500 Galaxy S4 alumínium hátlap - silver;Tokok és táskák > Pierre Cardin tokok > Hátlapok;39799;31338;6;990;Pierre Cardin;http://tesztbolt.hu/HF-BCALSL-S4/Samsung-i9500-Galaxy-S4-aluminium-hatlap-silver
Tok Samsung i9190 Galaxy S4 Mini View Cover flipes hátlap on/off funkcióval - EF-CI919BOEGSTD utángyártott - orange;Tokok és táskák > S-View Flip Cover tokok > Samsung;31907;25124;6;990;;http://tesztbolt.hu/HF-DZ-389/Samsung-i9190-Galaxy-S4-Mini-View-Cover-flipes-hat
Tok Apple iPhone 6/6S flipes tok - Muvit Slim Folio - orange;Tokok és táskák > Muvit;42443;33420;6;990;;http://tesztbolt.hu/HF-I-MUSLI0535/Apple-iPhone-6-6S-flipes-tok-Muvit-Slim-Folio-oran
Tok Asus ZenFone 3 Deluxe (ZS570KL) oldalra nyíló flipes tok - Nillkin Qin - fekete;Telefon hátlapok > Nillkin > Nillkin Qin > Asus;26317;20722;6;990;Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is;http://tesztbolt.hu/HF-NL134935/Asus-ZenFone-3-Deluxe-ZS570KL-oldalra-nyilo-flipes
Tok Apple iPhone 6/6S hátlap Swarovski kristály díszitéssel - Devia Crystal Love - gun black;Telefon hátlapok > Devia > iPhone 6/6S;15148;11928;6;990;;http://tesztbolt.hu/HF-ST976132/Apple-iPhone-6-6S-hatlap-Swarovski-kristaly-diszit
Tok Vodafone Smart First 7 szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok;46385;36524;6;990;;http://tesztbolt.hu/HF-PT-3610/Vodafone-Smart-First-7-szilikon-hatlap-Ultra-Slim
Tok Apple iPhone 5/5S/SE szilikon hátlap - Carbon - fekete;Telefon hátlapok > Carbon > Apple;17281;13607;6;990;;http://tesztbolt.hu/HF-PT-4064/Apple-iPhone-5-5S-SE-szilikon-hatlap-Carbon-fekete
Tok Apple iPhone 7 Plus hátlap - Nillkin Oger - fehér;Telefon hátlapok > Nillkin > Nillkin Oger;36001;28347;6;990;Az egyszerű kockás minta az európai és amerikai stílusos üzletemberek kifinomúlt eleganciáját jeleníti meg a Nillkin Oger hátlapokban. Tökéletes kombinációja a hagyományos kézműves és fejlett modern feldolgozási technológiának. Nagyon szép és praktikus bőr hátlap. - Lekerekített forma - Kifinomult luxus fém gombok - Kényelmes, puha bársony bélés - Kemény PC belső héj.;http://tesztbolt.hu/HF-NL127920/Apple-iPhone-7-Plus-hatlap-Nillkin-Oger-feher
Tok Apple iPhone 6 Plus/6S Plus oldalra nyíló flipes tok - Nillkin Sparkle - pink;Tokok és táskák > Nillkin > Nillkin Sparkle > Apple;9935;7823;6;990;A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.;http://tesztbolt.hu/HF-NL203216/Apple-iPhone-6-Plus-6S-Plus-oldalra-nyilo-flipes-t
Tok Apple iPhone 6 Plus/6S Plus hátlap - Muvit ThinGel - black;Telefon hátlapok > Muvit;2476;1950;6;990;;http://tesztbolt.hu/HF-I-MUSKI0346/Apple-iPhone-6-Plus-6S-Plus-hatlap-Muvit-ThinGel-b
Tok Samsung A510F Galaxy A5 (2016) szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Samsung;25163;19813;6;990;;http://tesztbolt.hu/HF-PT-2683/Samsung-A510F-Galaxy-A5-2016-szilikon-hatlap-Ultra
HTC Incredible S akkumulátor - (BA S520 utángyártott) - Li-Ion 1350 mAh - PRÉMIUM;Akkumulátorok > Mobiltelefon akkumulátorok > HTC;37235;29319;6;990;;http://tesztbolt.hu/HF-CS-HT3213SL/HTC-Incredible-S-akkumulator-BA-S520-utangyartott
USB Dual micro szivargyújtó töltő adapter - 5V/1A+2, 1A - fehér;Tablet tartozékok > Töltők > USB töltők;41216;32454;6;990;;http://tesztbolt.hu/HF-HD-CC21W/USB-Dual-micro-szivargyujto-tolto-adapter-5V-1A21A
Tok Huawei/Honor 8 hátlap képernyővédő fóliával - Nillkin Frosted Shield - fehér;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > Honor;37962;29891;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL124851/Huawei-Honor-8-hatlap-kepernyovedo-foliaval-Nillki
Tok Samsung i9300 Galaxy S III hátlap - Valenta Click-On Matt - white;Telefon hátlapok > Valenta;18245;14366;6;990;;http://tesztbolt.hu/HF-VA411781/Samsung-i9300-Galaxy-S-III-hatlap-Valenta-Click-On
Nokia 5310 XpressMusic/6600 fold gyári akkumulátor - Li-Ion 860 mAh - BL-4CT (csomagolás nélküli);Gyári tartozékok > Akkumulátorok > Nokia;8160;6425;6;990;Li-Ion 860 mAh - BL-4CT (csomagolás nélküli);http://tesztbolt.hu/HF-NOK-0022/Nokia-5310-XpressMusic-6600-fold-gyari-akkumulator
Lenovo A369i képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Lenovo/Moto;43061;33906;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-640/Lenovo-A369i-kepernyovedo-folia-2-db-csomag-Crysta
Huawei/Honor 3C gyári akkumulátor - Li-ion 2300 mAh - HB4742A0RBC (csomagolás nélküli);Gyári tartozékok > Akkumulátorok > Huawei;6409;5046;6;990;;http://tesztbolt.hu/HF-HUW-0031/Huawei-Honor-3C-gyari-akkumulator-Li-ion-2300-mAh
Tok Apple iPhone 6/6S hátlap Swarovski kristály díszitéssel - Devia Crystal Starry - champagne gold;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S;1040;819;6;990;;http://tesztbolt.hu/HF-ST986469/Apple-iPhone-6-6S-hatlap-Swarovski-kristaly-diszit
Tok Apple iPhone 6/6S hátlap - Muvit Bimat - clear/pink;Telefon hátlapok > Muvit;8629;6794;6;990;;http://tesztbolt.hu/HF-I-MUCRY0044/Apple-iPhone-6-6S-hatlap-Muvit-Bimat-clear-pink
Apple iPhone 7 Plus üveg képernyő- + Crystal hátlapvédő fólia - Devia Full Screen Tempered Glass 0.26 mm - 1 + 1 db/csomag - white;iPhone 3/4/5/6/7 tartozékok > Képernyővédő fóliák > iPhone 7/iPhone 7 Plus;39420;31039;6;990;Az edzett védőüveg a legmagasabb szintű karcolás elleni védelemmel rendelkezik (9H). 3D Touch kompatibilis HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak.;http://tesztbolt.hu/HF-ST992507/Apple-iPhone-7-Plus-uveg-kepernyo-Crystal-hatlapve
Tok Apple iPhone 6/6S hátlap - BCN Caseland Shark;Telefon hátlapok > BCN Caseland > Apple > iPhone 6/6S;5747;4525;6;990;;http://tesztbolt.hu/HF-DV1027104M/Apple-iPhone-6-6S-hatlap-BCN-Caseland-Shark
Samsung SM-G360F Galaxy Core Prime gyári akkufedél - szürke;Alkatrészek > Akkufedél > Samsung;4257;3352;6;990;;http://tesztbolt.hu/HF-SAM-0717/Samsung-SM-G360F-Galaxy-Core-Prime-gyari-akkufedel
Tok Apple iPhone 7 Plus szilikon hátlap - BCN Caseland Inspire - transparent;Telefon hátlapok > BCN Caseland > Apple > iPhone 7 Plus;26593;20939;6;990;;http://tesztbolt.hu/HF-CLI7PL060/Apple-iPhone-7-Plus-szilikon-hatlap-BCN-Caseland-I
Tok LG K10 M250N (2017) szilikon hátlap - Jelly Flash Mat - fekete;Telefon hátlapok > LG;14862;11702;6;990;;http://tesztbolt.hu/HF-PT-3981/LG-K10-M250N-2017-szilikon-hatlap-Jelly-Flash-Mat
Tok Apple iPhone 7 Plus hátlap - Nillkin Eton - fekete;Telefon hátlapok > Nillkin > Nillkin Eton;7769;6117;6;990;;http://tesztbolt.hu/HF-NL128576/Apple-iPhone-7-Plus-hatlap-Nillkin-Eton-fekete
Jabra Halo Smart Bluetooth sztereó headset v4.0 - MultiPoint - red;Fülhallgató-mikrofon szettek > Bluetooth headsetek > JABRA;22009;17330;6;990;- Fejhallgató mérete nyakpántos viselet esetén: H 141 x Sz 141 x D 35 mm (H x Sz 5,6 5,6 x D 1.4) - Súly: fejhallgató 38 g (1,34 oz) teleppel - Akku: igen (újratölthető lítium-ion) - Töltési idő: kb. 2 óra - Tanúsítványok: Bluetooth 4.1, CE, FCC, IC, GOST, RoHS, REACH, IP54 szavatosság - Bluetooth eszköz: Bluetooth 4.1 - Működési tartomány: Akár 10 méter (33 láb) - Headset sávszélesség: 50Hz 7kHz (Wide Band), 50Hz 3.5kHz (Narrow Band) - Csatlakozó: Micro USB a töltéshez - Beszélgetési idő: Akár 17 óra - Készenléti idő: 22 nap - Hangszóró mérete: 10 mm-es neodímium mágnes hangszóró - Hangszóró érzékenység: 97 ? 3dB / mW, 1 KHz - Hangszóró impedancia: 16 Ohm - Hangszóró Max bemeneti teljesítmény: 8m W - Hangszóró frekvencia tartomány: 20Hz 20kHz - Mikrofon típusa: Elektret kondenzátor / körsugárzó mikrofon SLR 10dB +/- 5 dB - Mikrofon Frekvencia tartomány: 200Hz 6,3 kHz - IP54 minősítés - Támogatott Bluetooth profilok: Headset profil v1.2, kihangosító profil v1.6 A2DP v1.2, AVRCP v1.4 - Bluetooth vezeték nélküli technológia CSR8635 - Hangszóró sávszélesség: Zene mód 20Hz 20kHz - Hangszóró sávszélesség: Beszéd mód 50Hz 7kHz (Wide Band), 50Hz 3.5kHz (Narrow Band) - Mikrofon sávszélesség: 100 Hz-es 7.5kHz (Wide Band), 100 Hz 3.5kHz (Narrow Band) - Vezetékhossz: 2 x 21 cm-es (8,3 in) / USB adatkábel: 31 cm (12,2 in) - Üzemi hőmérséklet: -10 ° C és + 55 ° C (15 F 140 F) - Tárolási hőmérséklet: -20 ° C és + 85 ° C (-4 F 185 F) - Párosított eszközök: Akár 8 csatlakozik, de Kettő egyidejűleg (Multiuse) - Töltocsatlakozót méretek: 5 PIN micro USB / B típus / W 8,7 x L 5,0 x H 2.4 mm (Sz x 0,34 L 0,2 x H 0.1 in) - Anyaga: Szilikon, PC / ABS, PMMA, PA, PET, TPE és TPU - Jellemzők: Hívás rezgés éber, mágneses, fülbe helyezhető fejhallgató, hang gomb, Válasz / vége, Hívás elutasítása, hangtárcsázás , utolsó szám újrahívás , hangerőszabályzó, útvonalszervezésen, lejátszás / szünet zene, a hangutasítások A doboz tartalma: Jabra Halo Smart Wireless fejhallgató, 3 sorozat extra EarGels (XS, S, L), 1 USB kábel, 1 használati útmutató, garancialevél, 1 figyelmeztetés szórólap, 1 regisztrációs szórólap;http://tesztbolt.hu/HF-JB-110/Jabra-Halo-Smart-Bluetooth-sztereo-headset-v4-0-Mu
Samsung SM-J100 Galaxy J1 gyári akkumulátor - Li-Ion 1850 mAh - EB-BJ100CBE (csomagolás nélküli);Gyári tartozékok > Akkumulátorok > Samsung;39648;31219;6;990;;http://tesztbolt.hu/HF-SAM-0696/Samsung-SM-J100-Galaxy-J1-gyari-akkumulator-Li-Ion
Huawei P8 Max képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Huawei;26865;21154;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-973/Huawei-P8-Max-kepernyovedo-folia-2-db-csomag-Cryst
Tok Samsung SM-G800 Galaxy S5 Mini S-View Flexi oldalra nyíló flipes tok - kék;Tokok és táskák > S-View Flexi > Samsung;46506;36619;6;990;;http://tesztbolt.hu/HF-PT-2447/Samsung-SM-G800-Galaxy-S5-Mini-S-View-Flexi-oldalr
Tok Samsung A320F Galaxy A3 (2017) oldalra nyíló flipes tok - Nillkin Qin - barna;Tokok és táskák > Nillkin > Nillkin Qin > Samsung;16997;13383;6;990;Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is;http://tesztbolt.hu/HF-NL137141/Samsung-A320F-Galaxy-A3-2017-oldalra-nyilo-flipes
Tok Huawei Nexus 6P oldalra nyíló flipes tok - Nillkin Sparkle - fekete;Tokok és táskák > Nillkin > Nillkin Sparkle > Huawei;24486;19280;6;990;A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.;http://tesztbolt.hu/HF-NL110847/Huawei-Nexus-6P-oldalra-nyilo-flipes-tok-Nillkin-S
Apple iPhone 5/5S/5C/SE/iPad 4/iPad Mini eredeti, gyári USB töltő- és adatkábel 50 cm-es vezetékkel - Lightning - ME291ZM/A (autóba ajánlott);Tablet tartozékok > Adatátvitel > Apple;18038;14203;6;990;A Lightning-USB kábelen keresztül szinkronizálhatod és töltheted Lightning csatlakozós készülékedet. Különösen olyan helyekre ajánlott, ahol nincsen szükség 1 méteres kábelre, hanem kényelmesebb az 50 cm -es megoldás. A kábel Mac számítógépekkel és Windows rendszerű PC-kkel is használható. Ez az USB 2.0 kábel összeköttetést biztosít számítógéped USB-portjával, így lehetővé teszi Lightning csatlakozós iPhone vagy iPod készüléked töltését és szinkronizálását. Az Apple USB hálózati adapter kiegészítőjeként használva pedig segítségével kényelmesen feltöltheted készülékeidet bármely hálózati aljzatról. Kiemelt jellemzők: Tartós kialakítás Megfordítható irány Rövid, praktikus hossz (50 cm) pl: gépkocsiba, notebookhoz A doboz tartalma Apple Lightning-USB átalakító kábel 50 cm;http://tesztbolt.hu/HF-APL-0081/Apple-iPhone-5-5S-5C-SE-iPad-4-iPad-Mini-eredeti-g
Tok Apple iPhone 6 Plus/6S Plus hátlap kristály díszitéssel - Vouni Crystal Firework - rose gold;Telefon hátlapok > Vouni > iPhone 6 Plus/6S Plus;12098;9526;6;990;;http://tesztbolt.hu/HF-ST978426/Apple-iPhone-6-Plus-6S-Plus-hatlap-kristaly-diszit
Tok Apple iPhone 7 Plus hátlap - Devia Shockproof - crystal;Telefon hátlapok > Devia > iPhone 7 Plus;19504;15357;6;990;;http://tesztbolt.hu/HF-ST000348/Apple-iPhone-7-Plus-hatlap-Devia-Shockproof-crysta
Devia Smart USB Car Charger szivargyújtós töltő adapter - 5V/2, 1A - white;Töltők > USB töltők > USB;20600;16220;6;990;- Anyag: PC - 2.1A kimenet - 1 USB csatlakozás - 12-24V - Súly: 11,5 g;http://tesztbolt.hu/HF-ST003035/Devia-Smart-USB-Car-Charger-szivargyujtos-tolto-ad
