"id";"partner_id";"name";"category";"net_price";"price";"delivery_time";"delivery_cost";"description";"url"
"8795";"3";"Toner Xerox 106R02721 Phaser 3610 / WorkCentre 3615 - capacitate standard (106R02721)";"Tonere, cartuse, consumabile > Laser";"16224";"20605";"6";"0";"<p>Cartus original XEROX de capacitate standard pentru   Phaser3610 / WorkCentre 3615</p> <p> 	 <br> 	<strong> Specificatii tehnice  </strong></p> <ul> 	<li>Marca XEROX  </li> 	<li>Cod cartus    106R02721 </li> 	<li>Culoare  negru  </li> 	<li>Numar pagini 5900 pag. , la 5% acoperire  </li> 	<li>Folosit la echipamentele :   Xerox Phaser 3610 /  WorkCentre 3615</li> </ul>";"http://www.testshop.ro/xerox-106R02721-cartus-Phaser-3610-WorkCentre-3615"
"8796";"3";"Toner Xerox 106R02723 Phaser 3610 / WorkCentre 3615 - capacitate mare (106R02723)";"Tonere, cartuse, consumabile > Laser";"20271";"25744";"6";"0";"<p>Cartus original XEROX high capacity pentru   Phaser 3610 / WorkCentre 3615</p> <p> 	 <br> 	<strong> Specificatii tehnice  </strong></p> <ul> 	<li>Marca XEROX  </li> 	<li>Cod cartus    106R02723 </li> 	<li>Culoare  negru  </li> 	<li>Numar pagini 14 100 pag. , la 5% acoperire  </li> 	<li>Folosit la echipamentele :   Xerox Phaser 3610 /  WorkCentre 3615</li> </ul>";"http://www.testshop.ro/toner-xerox-106R02723-cartus-Phaser-3610-WorkCentre-3615"
"8797";"3";"Toner Xerox 106R02732 Phaser 3610 / WorkCentre 3615 - capacitate extra (106R02732)";"Tonere, cartuse, consumabile > Laser";"39129";"49694";"6";"0";"<p>Cartus original XEROX extra capacity pentru   Phaser3610 / WorkCentre 3615</p> <p> 	 <br> 	<strong> Specificatii tehnice  </strong></p> <ul> 	<li>Marca XEROX  </li> 	<li>Cod cartus    106R02732 </li> 	<li>Culoare  negru  </li> 	<li>Numar pagini 25 300  pag. , la 5% acoperire  </li> 	<li>Folosit la echipamentele :   Xerox Phaser 3610 /  WorkCentre 3615</li> </ul>";"http://www.testshop.ro/toner-xerox-106R02732-cartus-Phaser-3610-WorkCentre-3615"
"8798";"3";"Toner Xerox 106R02737 WorkCentre 3655 - capacitate mica (106R02737)";"Tonere, cartuse, consumabile > Laser";"3924";"4983";"6";"0";"<p> 	Toner 106R02737 negru original pentru multifunctional laser XEROX WorkCentre 3655 <br> 	- standard capacity print cartridge -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 106R02737  <br> 	Culoare negru  <br> 	Numar pagini 6100 <br> 	Folosit la imprimantele Xerox WorkCentre 3655</p>";"http://www.testshop.ro/toner-xerox-106R02737-workcentre-3655"
"8799";"3";"Toner Xerox 106R02739 WorkCentre 3655 - capacitate mare (106R02739)";"Tonere, cartuse, consumabile > Laser";"27717";"35200";"6";"0";"<p> 	Toner 106R02739 negru original pentru multifunctional laser XEROX WorkCentre 3655 - capacitate mare <br> 	- high capacity -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 106R02739  <br> 	Culoare negru  <br> 	Numar pagini 14000 <br> 	Folosit la imprimantele Xerox WorkCentre 3655</p>";"http://www.testshop.ro/toner-106R02739-xerox-workcentre-3655"
"8800";"3";"Toner Xerox 106R02741 WorkCentre 3655 - capacitate extra (106R02741)";"Tonere, cartuse, consumabile > Laser";"21226";"26957";"6";"0";"<p> 	Toner 106R02741 negru original pentru multifunctional laser XEROX WorkCentre 3655 - capacitate extra <br> 	- extra high capacity-</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 106R02741  <br> 	Culoare negru  <br> 	Numar pagini 25900 <br> 	Folosit la imprimantele Xerox WorkCentre 3655</p>";"http://www.testshop.ro/toner-106R02741-extra-high-capacity"
"8801";"3";"Toner Xerox 106R02752 cyan WorkCentre 6655 - capacitate mare (106R02752)";"Tonere, cartuse, consumabile > Laser";"5683";"7218";"6";"0";"<p> 	Cartus toner cyan Xerox 106R02752, pentru multifunctional Xerox WorkCentre 6655</p> <p> 	Cod: 106R02752 <br> 	Capacitate cartus:  (pagini la 5% acoperire):7500 pag <br> 	Culoare:Cyan <br> 	Produs:Original Xerox <br> 	Pentru echipamentele: Xerox WorkCentre 6655</p>";"http://www.testshop.ro/toner-Xerox-106R02752-cyan-WorkCentre-6655-capacitate-mare"
"8802";"3";"Toner Xerox 106R02753 magenta WorkCentre 6655 - capacitate mare (106R02753)";"Tonere, cartuse, consumabile > Laser";"20625";"26194";"6";"0";"<p> 	Cartus toner magenta Xerox 106R02753, pentru multifunctional Xerox WorkCentre 6655</p> <p> 	Cod: 106R02753 <br> 	Capacitate cartus:  (pagini la 5% acoperire):7500 pag <br> 	Culoare:magenta <br> 	Produs:Original Xerox <br> 	Pentru echipamentele: Xerox WorkCentre 6655</p>";"http://www.testshop.ro/cartus-toner-Xerox-106R02753-magenta-WorkCentre-6655-capacitate-mare"
"8803";"3";"Toner Xerox 106R02754 yellow WorkCentre 6655 - capacitate mare (106R02754)";"Tonere, cartuse, consumabile > Laser";"24982";"31727";"6";"0";"<p> 	Cartus toner magenta Xerox 106R02754, pentru multifunctional Xerox WorkCentre 6655</p> <p> 	Cod: 106R02754 <br> 	Capacitate cartus:  (pagini la 5% acoperire):7500 pag <br> 	Culoare: yellow <br> 	Produs:Original Xerox <br> 	Pentru echipamentele: Xerox WorkCentre 6655</p>";"http://www.testshop.ro/cartus-toner-Xerox-106R02754-yellow-WorkCentre-6655-capacitate-mare"
"8804";"3";"Toner Xerox 106R02755 black WorkCentre 6655 - capacitate mare (106R02755)";"Tonere, cartuse, consumabile > Laser";"11867";"15071";"6";"0";"<p> 	Cartus toner black Xerox 106R02755, pentru multifunctional Xerox WorkCentre 6655</p> <p> 	Cod: 106R02755 <br> 	Capacitate cartus:  (pagini la 5% acoperire):12000 pag <br> 	Culoare:black <br> 	Produs:Original Xerox <br> 	Pentru echipamentele: Xerox WorkCentre 6655</p>";"http://www.testshop.ro/cartus-toner-Xerox-106R02755-black-WorkCentre-6655-capacitate-mare"
"8805";"3";"Toner Xerox 106R02760 cyan pentru Phaser 6020 / 6022 / WorkCentre 6025/6027 (106R02760)";"Tonere, cartuse, consumabile > Laser";"18719";"23773";"6";"0";"<p> 	Toner Xerox original cyan pentru Phaser 6020 / 6022 / WorkCentre 6025/6027</p> <p> 	Capacitate: 1000 pagini <br> 	Culoare: cyan <br> 	Producator: Xerox <br> 	Cod: 106R02760 <br> 	Pentru echipamentele Xerox: Phaser 6020, Phaser,   6022 , WorkCentre 6025, WorkCentre 6027</p>";"http://www.testshop.ro/toner-106r02760-cyan-xerox-phaser-6020-phaser-6022-Workcentre-6025/6027"
"8806";"3";"Toner Xerox 106R02762 yellow pentru Phaser 6020 / 6022 / WorkCentre 6025/6027 (106R02762)";"Tonere, cartuse, consumabile > Laser";"20873";"26509";"6";"0";"<p> 	Toner Xerox original cyan pentru Phaser 6020 / 6022 / WorkCentre 6025/6027</p> <p> 	Capacitate: 1000 pagini <br> 	Culoare: yellow <br> 	Producator: Xerox <br> 	Cod: 106R02762 <br> 	Pentru echipamentele Xerox: Phaser 6020, Phaser,   6022 , WorkCentre 6025, WorkCentre 6027</p>";"http://www.testshop.ro/toner-106R02762-yellow-xerox"
"8807";"3";"Toner Xerox 106R02763 black pentru Phaser 6020 / 6022 / WorkCentre 6025/6027 (106R02763)";"Tonere, cartuse, consumabile > Laser";"6069";"7708";"6";"0";"<p> 	Toner Xerox original cyan pentru Phaser 6020 / 6022 / WorkCentre 6025/6027</p> <p> 	Capacitate: 2000 pagini <br> 	Culoare: black <br> 	Producator: Xerox <br> 	Cod: 106R02763 <br> 	Pentru echipamentele Xerox: Phaser 6020, Phaser,   6022 , WorkCentre 6025, WorkCentre 6027</p>";"http://www.testshop.ro/toner-black-xerox-106R02763"
"8808";"3";"Toner Xerox 106R02773 Phaser 3020 si WorkCentre 3025 (106R02773)";"Tonere, cartuse, consumabile > Laser";"9142";"11610";"6";"0";"<p> 	<strong>Cartus XEROX de capacitate standard pentru Phaser 3020/ WorkCentre 3025</strong></p> <p> 	Specificatii tehnice:</p> <ul> 	<li>Marca XEROX</li> 	<li>Cod cartus  106R02773</li> 	<li>Culoare  negru </li> 	<li>Numar pagini  1500, la 5% acoperire</li> 	<li>Folosit la echipamentele Phaser 3020 si WorkCentre 3025</li> </ul>";"http://www.testshop.ro/cartus-xerox-106R02773-phaser-3020-wprkcentre-3025"
"8809";"3";"Toner Xerox 106R02782 Phaser 3260 / 3052, WorkCentre 3215 / 3225 Dual pack (106R02782)";"Tonere, cartuse, consumabile > Laser";"32579";"41375";"6";"0";"<p> 	<b>Dual Pack - toner original Xerox pentru echipamentele Xerox Phaser 3260 / 3052, WorkCentre 3215 / 3225</b> <br> <br> 	Cod cartus toner: 106R02782 <br> 	Numar pagini : 2 x 3.000 @ 5% acoperire</p> <p> 	Pentru echipamentele: <br> 	Xerox Phaser 3260 <br> 	Xerox Phaser 3052 <br> 	Xerox WorkCentre 3215 <br> 	Xerox WorkCentre 3225</p>";"http://www.testshop.ro/toner-xerox-106r02782-dual-pack-toner-cartridge-phaser-3260-3052-3215-3225"
"8810";"3";"Toner Xerox 106R03048 Phaser 3020 si WorkCentre 3025 - dual pack (106R03048)";"Tonere, cartuse, consumabile > Laser";"11969";"15200";"6";"0";"<p> 	<strong>Pachet dublu cartuse XEROX  pentru Phaser 3020/ WorkCentre 3025</strong></p> <p> 	Specificatii tehnice:</p> <ul> 	<li>Marca XEROX</li> 	<li>Cod cartus  106R03048</li> 	<li>Culoare  negru </li> 	<li>Numar pagini  2x1500, la 5% acoperire</li> 	<li>Folosit la echipamentele Phaser 3020 si WorkCentre 3025</li> </ul>";"http://www.testshop.ro/xerox-106R03048-cartus-Phaser-3020-WorkCentre-3025"
"8811";"3";"Toner Xerox 106R03103 WorkCentre 4265 - dual pack original (106R03103)";"Tonere, cartuse, consumabile > Laser";"33602";"42675";"6";"0";"<p>Cartus toner original Xerox pentru WorkCentre 4265 - pachet dublu  2x25.000 pagini  <br> <br> 	Cod: 106R03103   <br>Capacitate 50.000 pagini <br> 	Folosit la echipamentele   WorkCentre 4265  </p>";"http://www.testshop.ro/cartus-toner-xerox-106r03103-workcentre-4265"
"8812";"3";"Toner Xerox 106R03105 WorkCentre 4265 - capacitate standard (106R03105)";"Tonere, cartuse, consumabile > Laser";"33520";"42571";"6";"0";"<p>Cartus toner original Xerox pentru WorkCentre 4265   <br> <br> 	Cod: 106R03105  106R3105  <br>Capacitate 10.000 pagini <br> 	Folosit la echipamentele   WorkCentre 4265  </p>";"http://www.testshop.ro/index.php?route=product/product&product_id=1432"
"8813";"3";"Toner Xerox 108R00794 Phaser 3635 MFP - capacitate mica (108R00794)";"Tonere, cartuse, consumabile > Laser";"36826";"46769";"6";"0";"<p> 	Cartus Toner 108R00794 negru original pentru imprimante laser Xerox Phaser 3635MFP</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00794  <br> 	Culoare  negru  <br> 	Numar pagini  5000  <br> 	Folosit la imprimantele  Xerox Phaser 3635MFP  <br> 	 </p>";"http://www.testshop.ro/XeroX-108r00794-cartus-toner-negru-pentru-phaser-3635mfp"
"8814";"3";"Toner Xerox 108R00796 Phaser 3635 MFP - capacitate mare (108R00796)";"Tonere, cartuse, consumabile > Laser";"24302";"30864";"6";"0";"<p> 	Cartus Toner 108R00796 negru original de mare capacitate pentru imprimante laser Xerox Phaser 3635MFP     <br> 	 </p> <p> 	Specificatii tehnice</p> <p> 	Marca XEROX  <br> 	Cod cartus  108R00796  <br> 	Culoare  negru  <br> 	Numar pagini  10000  <br> 	Folosit la imprimantele  Xerox Phaser 3635MFP</p>";"http://www.testshop.ro/XeroX-108r00796-cartus-toner-negru-de-mare-capacitate-pentru-phaser-3635mfp"
"8815";"3";"Toner Xerox 108R00908 Phaser 3140 / 3155 / 3160 - capacitate mica (108R00908)";"Tonere, cartuse, consumabile > Laser";"5449";"6920";"6";"0";"<p> 	Cartus Toner 108R00908 negru pentru seriile Xerox Phaser 3140, Xerox Phaser 3155, Xerox Phaser 3160 <br> 	- standard capacity print cartridge -</p> <p> 	 <br> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00908  <br> 	Culoare  negru  <br> 	Numar pagini  1500, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 3140 (Phaser3140) <br> 	Xerox Phaser 3155 (Phaser3155) <br> 	Xerox Phaser 3160 (Phaser 3160)</p>";"http://www.testshop.ro/XeroX-108r00908-cartus-toner-negru-pentru-XeroX-phaser-3140-phaser-3155-phaser-3160"
"8816";"3";"Toner Xerox 108R00909 Phaser 3140 / 3155 / 3160 - capacitate mare (108R00909)";"Tonere, cartuse, consumabile > Laser";"5105";"6483";"6";"0";"Cartus Toner 108R00909 negru de mare capacitate pentru seriile Xerox Phaser 3140, Xerox Phaser 3155, Xerox Phaser 3160 <br> 	- high capacity print cartridge - Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00909  <br> 	Culoare  negru  <br> 	Numar pagini  2500, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 3140 (Phaser3140) <br> 	Xerox Phaser 3155 (Phaser3155) <br> 	Xerox Phaser 3160 (Phaser3160)";"http://www.testshop.ro/XeroX-108r00909-cartus-toner-negru-de-mare-capacitate-pentru-XeroX-phaser-3140-phaser-3155-phaser-3160"
"8817";"3";"Toner Xerox 109R00725 Phaser 3120/3121/3130 (109R00725)";"Tonere, cartuse, consumabile > Laser";"9388";"11923";"6";"0";"<p> 	Toner 109R00725 negru 3000 original pentru imprimante laser Xerox Phaser 3120, Phaser 3121, Phaser 3130</p> <p> 	Specificatii tehnice   <br> 	Marca XEROX  <br> 	Cod cartus 109R00725 (109R725)  <br> 	Culoare negru  <br> 	Numar pagini 3000, la 5% acoperire  <br> 	Folosit la imprimantele  <br> 	Xerox Phaser 3130 (Phaser3130) <br> 	Xerox Phaser 3120 (Phaser3120) <br> 	Xerox Phaser 3121 (Phaser3121)</p>";"http://www.testshop.ro/cartus-toner-Xerox-109r00725-phaser-3130-phaser-3121-Phaser-3120"
"8818";"3";"Toner Xerox 109R00746 Phaser 3150 - capacitate standard (109R00746)";"Tonere, cartuse, consumabile > Laser";"32325";"41053";"6";"0";"<p> 	Cartus toner Phaser 3150, cod 109R00746, de 3.500 pagini,  pentru imprimante laser Xerox Phaser 3150 <br> <br> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 109R00746 (109R746)  <br> 	Culoare negru  <br> 	Numar pagini 3500, la 5% acoperire  <br> 	Folosit la imprimantele Xerox Phaser 3150   <br> 	 </p>";"http://www.testshop.ro/cartus-toner-Xerox-Phaser-3150-109r00746-capacitate-standard"
"8819";"3";"Toner Xerox 109R00747 Phaser 3150 - capacitate mare (109R00747)";"Tonere, cartuse, consumabile > Laser";"21020";"26695";"6";"0";"<p> 	Cartus toner pentru Xerox Phaser 3150, 109R00747  <br> 	- high capacity -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 109R00747  <br> 	Culoare negru  <br> 	Numar pagini 5000, la 5% acoperire  <br> 	Folosit la imprimantele Xerox Phaser 3150 (Phaser3150)  <br> 	 </p>";"http://www.testshop.ro/cartus-toner-phaser-3150-Xerox-109r00747-cartus-capacitate-mare"
"8820";"3";"Toner Xerox 113R00247 DocuPrint 255 (113R00247)";"Tonere, cartuse, consumabile > Laser";"35007";"44459";"6";"0";"<p> 	Cartus toner original 113R00247 negru, 10000 pagini pentru Xerox DocuPrint 255    <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00247 (113R247)  <br> 	Culoare  negru  <br> 	Numar pagini  10000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox DocuPrint 255</p>";"http://www.testshop.ro/cartus-Xerox-113r00247-docuprint-255"
"8821";"3";"Toner Xerox 113R00627 Phaser 4400 - capacitate standard (113R00627)";"Tonere, cartuse, consumabile > Laser";"31064";"39451";"6";"0";"<p> 	Cartus Toner 113R00627 negru, cu o capacitate de 10000 pagini pentru imprimantele din seria Xerox Phaser 4400</p> <p> 	Specificatii tehnice   <br> 	Marca XEROX  <br> 	Cod cartus  113R00627 (113R627)  <br> 	Culoare  negru  <br> 	Numar pagini  10000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 4400  <br> 	 </p>";"http://www.testshop.ro/toner-Xerox-113r00627-cartus-toner-negru-de-capacitate-standard-pentru-XeroX-phaser-4400"
"8822";"3";"Toner Xerox 113R00628 Phaser 4400 - capacitate mare (113R00628)";"Tonere, cartuse, consumabile > Laser";"2110";"2680";"6";"0";"<p> 	Cartus Toner 113R00628 negru, cu o capacitate de 15000 pagini pentru imprimantele din seria Xerox Phaser 4400 <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00628 (113R628)  <br> 	Culoare  negru  <br> 	Numar pagini  15000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 4400  <br> 	 </p>";"http://www.testshop.ro/cartus-toner-Phaser-4400-Xerox-113r00628"
"8823";"3";"Toner Xerox 113R00668 Phaser 5500 (113R00668)";"Tonere, cartuse, consumabile > Laser";"38349";"48703";"6";"0";"<p> 	Cartus Toner 113R00668 negru 30.0K pagini, original pentru imprimante laser Xerox Phaser 5500 <br> 	- Toner cartridge -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00668  <br> 	Culoare  negru  <br> 	Numar pagini  30000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 5500</p>";"http://www.testshop.ro/toner-Xerox-113r00668-phaser-5500"
"8824";"3";"Toner Xerox 113R00689 cyan Phaser 6120, 6115MFP - capacitate standard (113R00689)";"Tonere, cartuse, consumabile > Laser";"3862";"4905";"6";"0";"<p> 	Cartus Toner 113R00689 CYAN, 1.500 pagini, original pentru imprimante laser XEROX PHASER 6120, 6115MFP . <br> 	- standard capacity cyan toner cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00689  <br> 	Culoare  CYAN  <br> 	Numar pagini  1500, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6120 <br> 	Xerox Phaser 6115 MFP  (Phaser 6115MFP)</p>";"http://www.testshop.ro/toner-cyan-Xerox-113r00689-phaser-6120-6115mfp-capacitate-standard"
"8825";"3";"Toner Xerox 113R00691 magenta Phaser 6120, 6115MFP - capacitate standard (113R00691)";"Tonere, cartuse, consumabile > Laser";"36285";"46082";"6";"0";"<p> 	Cartus Toner 113R00691 MAGENTA, 1.500 pagini, original pentru imprimante laser XEROX PHASER 6120, 6115MFP . <br> 	- standard capacity magenta toner cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00691  <br> 	Culoare  MAGENTA  <br> 	Numar pagini  1500, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6120 <br> 	Xerox Phaser 6115 MFP (Phaser 6115MFP)</p>";"http://www.testshop.ro/cartus-toner-magenta-Xerox-113r00691-phaser-6120-6115mfp"
"8826";"3";"Toner Xerox 113R00692 black Phaser 6120, 6115MFP - capacitate mare (113R00692)";"Tonere, cartuse, consumabile > Laser";"38154";"48455";"6";"0";"<p> 	Cartus Toner 113R00692 BLACK, 4.500 pagini, original pentru imprimante laser XEROX PHASER 6120, 6115MFP . <br> 	- high capacity black toner cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00692  <br> 	Culoare  BLACK  <br> 	Numar pagini  4500, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6120 <br> 	Xerox Phaser 6115 MFP (Phaser 6115 MFP)</p>";"http://www.testshop.ro/toner-negru-Xerox-113r00692-phaser-6120-6115mfp"
"8827";"3";"Toner Xerox 113R00693 cyan Phaser 6120, 6115MFP - capacitate mare (113R00693)";"Tonere, cartuse, consumabile > Laser";"5438";"6906";"6";"0";"<p> 	Cartus Toner original XEROX 113R00693 CYAN, de mare capacitate, 4.500 pagini, original pentru imprimante laser XEROX PHASER 6120, 6115MFP . <br> 	- high capacity cyan toner cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus 113R00693  <br> 	Culoare CYAN  <br> 	Numar pagini 4500, la 5% acoperire  <br> 	Folosit la imprimantele  <br> 	Xerox Phaser 6120 <br> 	Xerox Phaser 6115 MFP  (Phaser 6115MFP)</p>";"http://www.testshop.ro/cartus-toner-cyan-Xerox-113r00693-phaser-6120-6115mfp"
"8828";"3";"Toner Xerox 113R00694 yellow Phaser 6120, 6115MFP - capacitate mare (113R00694)";"Tonere, cartuse, consumabile > Laser";"22935";"29127";"6";"0";"<p> 	Cartus Toner original XEROX 113R00694 YELLOW, de mare capacitate, 4.500 pagini, original pentru imprimante laser XEROX PHASER 6120, 6115MFP . <br> 	- high capacity yellow cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus 113R00694  <br> 	Culoare YELLOW  <br> 	Numar pagini 4500, la 5% acoperire  <br> 	Folosit la imprimantele  <br> 	Xerox Phaser 6120 <br> 	Xerox Phaser 6115MFP  <br> 	 </p>";"http://www.testshop.ro/cartus-toner-yellow-Xerox-113r00694-phaser-6120-6115mfp"
"8829";"3";"Toner Xerox 113R00695 magenta Phaser 6120, 6115MFP - capacitate mare (113R00695)";"Tonere, cartuse, consumabile > Laser";"32483";"41254";"6";"0";"<p> 	Cartus Toner original XEROX 113R00695 MAGENTA, de mare capacitate, 4.500 pagini, original pentru imprimante laser XEROX PHASER 6120, 6115MFP . <br> 	- high capacity magenta cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus 113R00695  <br> 	Culoare MAGENTA  <br> 	Numar pagini 4500, la 5% acoperire  <br> 	Folosit la imprimantele  <br> 	Xerox Phaser 6120 <br> 	Xerox Phaser 6115MFP  <br> 	 </p>";"http://www.testshop.ro/toner-magenta-Xerox-113r00695-phaser-6120-6115mfp"
"8830";"3";"Toner Xerox 113R00711 Phaser 4510 - capacitate standard (113R00711)";"Tonere, cartuse, consumabile > Laser";"29733";"37761";"6";"0";"<p> 	Cartus Toner 113R00711 negru 10.000 pagini, original pentru imprimante laser XEROX PHASER 4510. <br> 	- standard capacity print cartridge -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00711  <br> 	Culoare  negru  <br> 	Numar pagini  10000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 4510</p>";"http://www.testshop.ro/toner-Xerox-Phaser-4510-113r00711-phaser-4510"
"8831";"3";"Toner Xerox 113R00712 Phaser 4510 - capacitate mare (113R00712)";"Tonere, cartuse, consumabile > Laser";"5562";"7064";"6";"0";"<p> 	Cartus Toner 113R00712 negru, mare capacitate, 19.000 pagini, original pentru imprimante laser XEROX PHASER 4510. <br> 	- high capacity print cartridge -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00712  <br> 	Cartus toner negru de mare capacitate <br> 	Numar pagini  19000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 4510</p>";"http://www.testshop.ro/cartus-toner-Xerox-113r00712-phaser-4510"
"8832";"3";"Toner Xerox 113R00730 Phaser 3200MFP - capacitate mare (113R00730)";"Tonere, cartuse, consumabile > Laser";"38587";"49005";"6";"0";"<p> 	Cartus Toner original 113R00730 de capacitate mare pentru XEROX PHASER 3200 MFP <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod 113R00730 (113R730)  <br> 	Culoare  negru  <br> 	Numar pagini  3000, la 5% acoperire  <br> 	Folosit la  XEROX PHASER 3200MFP  <br> 	 </p>";"http://www.testshop.ro/cartus-toner-Xerox-113R00730-phaser-3200mfp"
"8833";"3";"Toner Xerox 113R00735 Phaser 3200MFP - capacitate standard (113R00735)";"Tonere, cartuse, consumabile > Laser";"4387";"5571";"6";"0";"<p> 	Cartus toner original 113R00735, de capacitate standard pentru Xerox Phaser 3200 MFP <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00735 (113R735)  <br> 	Culoare  negru  <br> 	Numar pagini  2000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 3200MFP</p>";"http://www.testshop.ro/cartus-toner-Xerox-113r00735-phaser-3200mfp"
"8834";"3";"Toner Xerox 113R00737 Phaser 5335 (113R00737)";"Tonere, cartuse, consumabile > Laser";"37355";"47441";"6";"0";"<p> 	Toner 113R00737 negru original pentru imprimante laser XEROX Phaser 5335</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 113R00737  <br> 	Culoare negru  <br> 	Numar pagini 10000  <br> 	Folosit la imprimantele Phaser 5335</p>";"http://www.testshop.ro/XeroX-113r00737-cartus-toner-negru-pentru-phaser-5335"
"8835";"3";"Toner Xerox black 106R02735 WorkCentre 4265 - capacitate mare (106R02735)";"Tonere, cartuse, consumabile > Laser";"32131";"40806";"6";"0";"<p> 	Cartus toner black Xerox 106R02735, pentru multifunctional Xerox WorkCentre 4265</p> <p> 	Cod: 106R02735 <br> 	Capacitate cartus:  (pagini la 5% acoperire):25000 pag <br> 	Culoare:black <br> 	Produs:Original Xerox <br> 	Pentru echipamentele: Xerox WorkCentre 4265</p>";"http://www.testshop.ro/toner-Xerox-106R02735-WorkCentre-4265"
"8836";"3";"Toner Xerox magenta pentru Phaser 6020 / 6022 / WorkCentre 6025/6027 (106R02761)";"Tonere, cartuse, consumabile > Laser";"8308";"10551";"6";"0";"<p> 	Toner Xerox original cyan pentru Phaser 6020 / 6022 / WorkCentre 6025/6027</p> <p> 	Capacitate: 1000 pagini <br> 	Culoare: magenta <br> 	Producator: Xerox <br> 	Cod: 106R02761 <br> 	Pentru echipamentele Xerox: Phaser 6020, Phaser,   6022 , WorkCentre 6025, WorkCentre 6027</p>";"http://www.testshop.ro/toner-magenta-xerox-106r02761"
"8837";"3";"Toner yellow Xerox 113R00721 Phaser 6180, 6180MFP - capacitate standard (113R00721)";"Tonere, cartuse, consumabile > Laser";"10492";"13325";"6";"0";"<p> 	Cartus Toner 113R00721 YELLOW, 2.000 pagini, original pentru imprimante laser XEROX PHASER 6180 6180MFP. <br> 	- yellow standard capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00721 (113R721)  <br> 	Culoare  YELLOW  <br> 	Numar pagini  2000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>";"http://www.testshop.ro/cartus-toner-yellow-Xerox-Phaser-6180-Phaser-6180MFP-113r00721"
"8838";"3";"Toner yellow Xerox 113R00725 Phaser 6180, 6180MFP - capacitate mare (113R00725)";"Tonere, cartuse, consumabile > Laser";"11463";"14558";"6";"0";"<p> 	Cartus Toner 113R00725 YELLOW, 6.000 pagini, original pentru imprimante laser XEROX PHASER 6180 6180MFP. <br> 	- yellow high capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00725 (113R725)  <br> 	Culoare  YELLOW  <br> 	Numar pagini  6000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>";"http://www.testshop.ro/cartus-toner-yellow-Xerox-113r00725-phaser-6180-6180mfp"
